Datum;Uhrzeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts;Fahrradbruecke stadtauswaerts;Symbol Wetter;Temperatur (°C);Gefühlte Temperatur (°C);Regen (mm)
10/07/2019;09:00;1157;683;474;Leicht bewölkt;15;15;0
10/07/2019;10:00;973;536;437;Leicht bewölkt;17;16;0
10/07/2019;11:00;1062;534;528;Leicht bewölkt;18;18;0
10/07/2019;12:00;1256;551;705;Leicht bewölkt;19;19;0
10/07/2019;13:00;1553;742;811;Leicht bewölkt;19;19;0
10/07/2019;14:00;1235;578;657;Leicht bewölkt;20;20;0
10/07/2019;15:00;1368;623;745;Leicht bewölkt;20;20;0
10/07/2019;16:00;1540;722;818;Leicht bewölkt;20;20;0
10/07/2019;17:00;1765;824;941;Leicht bewölkt;19;19;0
10/07/2019;18:00;1550;747;803;Leicht bewölkt;19;19;0
10/07/2019;19:00;1220;589;631;Leicht bewölkt;18;18;0
10/07/2019;20:00;792;386;406;Leicht bewölkt;16;16;0
10/07/2019;21:00;696;314;382;Leicht bewölkt;15;15;0
10/07/2019;22:00;579;208;371;Leicht bewölkt;14;14;0
10/07/2019;23:00;297;99;198;Leicht bewölkt;13;13;0
11/07/2019;00:00;129;39;90;Leicht bewölkt;12;12;0
11/07/2019;01:00;56;24;32;Leicht bewölkt;11;11;0
11/07/2019;02:00;35;14;21;Leicht bewölkt;11;11;0
11/07/2019;03:00;16;5;11;Leicht bewölkt;10;10;0
11/07/2019;04:00;16;9;7;Leicht bewölkt;12;12;0
11/07/2019;05:00;83;63;20;Leicht bewölkt;13;13;0
11/07/2019;06:00;256;165;91;Leicht bewölkt;14;14;0
11/07/2019;07:00;1331;832;499;Leicht bewölkt;15;15;0
11/07/2019;08:00;1263;710;553;Leicht bewölkt;17;17;0
11/07/2019;09:00;1064;665;399;Leicht bewölkt;18;18;0
11/07/2019;10:00;801;474;327;Leicht bewölkt;18;18;0
11/07/2019;11:00;960;472;488;Leicht bewölkt;17;17;0
11/07/2019;12:00;1104;495;609;Leicht bewölkt;17;17;0
11/07/2019;13:00;1202;551;651;Leicht bewölkt;16;16;0
11/07/2019;14:00;1023;505;518;Leichter Regenfall;16;16;0
11/07/2019;15:00;1184;532;652;Leichter Regenfall;15;15;0
11/07/2019;16:00;1075;530;545;Leichter Regenfall;14;14;0
11/07/2019;17:00;1339;606;733;Mäßiger Regenfall;13;13;0
11/07/2019;18:00;1292;598;694;Mäßiger Regenfall;12;12;0
11/07/2019;19:00;932;464;468;Mäßiger Regenfall;11;11;0
11/07/2019;20:00;665;313;352;Teilweise mäßiger Regenfall;10;10;0
11/07/2019;21:00;492;204;288;Teilweise mäßiger Regenfall;9;9;0
11/07/2019;22:00;514;194;320;Teilweise mäßiger Regenfall;10;10;0
11/07/2019;23:00;257;86;171;Bewölkt;11;11;0
12/07/2019;00:00;160;47;113;Bewölkt;11;11;0
12/07/2019;01:00;59;21;38;Bewölkt;11;11;0
12/07/2019;02:00;29;15;14;Bedeckt;11;12;0
12/07/2019;03:00;11;8;3;Bedeckt;12;12;0
12/07/2019;04:00;13;10;3;Bedeckt;12;13;0
12/07/2019;05:00;63;43;20;Leicht bewölkt;13;13;0
12/07/2019;06:00;239;159;80;Leicht bewölkt;14;14;0
12/07/2019;07:00;685;423;262;Leicht bewölkt;14;14;0
12/07/2019;08:00;666;399;267;Bedeckt;14;15;0
12/07/2019;09:00;535;330;205;Bedeckt;15;15;0
12/07/2019;10:00;358;202;156;Bedeckt;16;16;0
12/07/2019;11:00;374;192;182;Mäßiger Regenfall;17;17;0
12/07/2019;12:00;731;364;367;Mäßiger Regenfall;19;18;0
12/07/2019;13:00;879;391;488;Mäßiger Regenfall;19;19;0
12/07/2019;14:00;880;467;413;Stellenweise Gewitter und Niederschläge;20;20;0
12/07/2019;15:00;962;485;477;Stellenweise Gewitter und Niederschläge;20;20;0
12/07/2019;16:00;839;406;433;Stellenweise Gewitter und Niederschläge;20;20;0
12/07/2019;17:00;814;351;463;Mäßiger bis starker Regenschauer;19;19;1
12/07/2019;18:00;909;452;457;Mäßiger bis starker Regenschauer;18;18;1
12/07/2019;19:00;581;275;306;Mäßiger bis starker Regenschauer;17;17;0
12/07/2019;20:00;434;198;236;Sintflutartiger Regenfall;16;15;1
12/07/2019;21:00;334;135;199;Sintflutartiger Regenfall;15;14;1
12/07/2019;22:00;278;123;155;Sintflutartiger Regenfall;14;14;0
12/07/2019;23:00;200;64;136;Mäßiger bis starker Regenschauer;14;13;0
13/07/2019;00:00;168;45;123;Mäßiger bis starker Regenschauer;13;12;1
13/07/2019;01:00;124;50;74;Mäßiger bis starker Regenschauer;13;12;0
13/07/2019;02:00;54;20;34;Mäßiger bis starker Regenschauer;12;12;0
13/07/2019;03:00;45;15;30;Mäßiger bis starker Regenschauer;12;12;1
13/07/2019;04:00;29;17;12;Mäßiger bis starker Regenschauer;13;12;0
13/07/2019;05:00;33;20;13;Mäßiger bis starker Regenschauer;13;13;0
13/07/2019;06:00;79;57;22;Mäßiger bis starker Regenschauer;14;14;1
13/07/2019;07:00;156;101;55;Mäßiger bis starker Regenschauer;15;15;0
13/07/2019;08:00;394;258;136;Mäßiger bis starker Regenschauer;16;16;0
13/07/2019;09:00;680;411;269;Mäßiger bis starker Regenschauer;17;17;0
13/07/2019;10:00;911;586;325;Mäßiger bis starker Regenschauer;18;18;0
13/07/2019;11:00;1021;571;450;Stellenweiser Regenfall;19;19;0
13/07/2019;12:00;971;539;432;Stellenweiser Regenfall;20;20;0
13/07/2019;13:00;942;505;437;Stellenweiser Regenfall;20;20;0
13/07/2019;14:00;1010;485;525;Leicht bewölkt;20;20;0
13/07/2019;15:00;1001;466;535;Leicht bewölkt;21;21;0
13/07/2019;16:00;1009;460;549;Leicht bewölkt;20;20;0
13/07/2019;17:00;977;408;569;Stellenweiser Regenfall;20;20;0
13/07/2019;18:00;1013;505;508;Stellenweiser Regenfall;19;19;0
13/07/2019;19:00;872;440;432;Stellenweiser Regenfall;18;18;0
13/07/2019;20:00;620;289;331;Stellenweiser Regenfall;17;17;0
13/07/2019;21:00;481;228;253;Stellenweiser Regenfall;16;16;0
13/07/2019;22:00;392;144;248;Stellenweiser Regenfall;15;15;0
13/07/2019;23:00;331;117;214;Stellenweiser Regenfall;13;13;0
14/07/2019;00:00;244;88;156;Stellenweiser Regenfall;12;12;0
14/07/2019;01:00;174;72;102;Stellenweiser Regenfall;11;11;0
14/07/2019;02:00;77;35;42;Stellenweiser Regenfall;11;11;0
14/07/2019;03:00;50;19;31;Stellenweiser Regenfall;10;10;0
14/07/2019;04:00;30;15;15;Stellenweiser Regenfall;11;11;0
14/07/2019;05:00;44;24;20;Leicht bewölkt;12;12;0
14/07/2019;06:00;50;27;23;Leicht bewölkt;13;13;0
14/07/2019;07:00;108;63;45;Leicht bewölkt;14;14;0
14/07/2019;08:00;217;114;103;Leicht bewölkt;15;16;0
14/07/2019;09:00;479;284;195;Leicht bewölkt;17;17;0
14/07/2019;10:00;561;284;277;Leicht bewölkt;18;18;0
14/07/2019;11:00;745;402;343;Stellenweiser Regenfall;19;19;0
14/07/2019;12:00;747;364;383;Stellenweiser Regenfall;20;20;0
14/07/2019;13:00;759;367;392;Stellenweiser Regenfall;21;21;0
14/07/2019;14:00;908;423;485;Leicht bewölkt;21;21;0
14/07/2019;15:00;889;439;450;Leicht bewölkt;21;21;0
14/07/2019;16:00;876;430;446;Leicht bewölkt;21;21;0
14/07/2019;17:00;1003;501;502;Stellenweiser Regenfall;20;20;0
14/07/2019;18:00;761;372;389;Stellenweiser Regenfall;19;19;0
14/07/2019;19:00;612;302;310;Stellenweiser Regenfall;18;18;0
14/07/2019;20:00;458;232;226;Leicht bewölkt;17;16;0
14/07/2019;21:00;324;149;175;Leicht bewölkt;15;14;0
14/07/2019;22:00;203;89;114;Leicht bewölkt;14;13;0
14/07/2019;23:00;104;43;61;Leichter Regenschauer;14;12;0
15/07/2019;00:00;58;20;38;Leichter Regenschauer;13;12;0
15/07/2019;01:00;13;4;9;Leichter Regenschauer;12;11;0
15/07/2019;02:00;17;6;11;Leicht bewölkt;11;10;0
15/07/2019;03:00;10;3;7;Leicht bewölkt;11;10;0
15/07/2019;04:00;8;6;2;Leicht bewölkt;11;10;0
15/07/2019;05:00;70;49;21;Leichter Nebel;12;11;0
15/07/2019;06:00;271;176;95;Leichter Nebel;12;11;0
15/07/2019;07:00;1330;888;442;Leichter Nebel;13;12;0
15/07/2019;08:00;1143;720;423;Bedeckt;14;13;0
15/07/2019;09:00;1009;569;440;Bedeckt;15;15;0
15/07/2019;10:00;890;499;391;Bedeckt;17;16;0
15/07/2019;11:00;988;468;520;Bewölkt;18;18;0
15/07/2019;12:00;1089;521;568;Bewölkt;20;20;0
15/07/2019;13:00;1294;587;707;Bewölkt;20;20;0
15/07/2019;14:00;1081;539;542;Leicht bewölkt;21;21;0
15/07/2019;15:00;1485;736;749;Leicht bewölkt;22;25;0
15/07/2019;16:00;1468;647;821;Leicht bewölkt;21;21;0
15/07/2019;17:00;1649;766;883;Stellenweiser Regenfall;20;20;0
15/07/2019;18:00;1507;681;826;Stellenweiser Regenfall;20;20;0
15/07/2019;19:00;1164;572;592;Stellenweiser Regenfall;19;19;0
15/07/2019;20:00;821;346;475;Leicht bewölkt;18;18;0
15/07/2019;21:00;590;243;347;Leicht bewölkt;17;17;0
15/07/2019;22:00;392;147;245;Leicht bewölkt;16;16;0
15/07/2019;23:00;198;67;131;Stellenweiser Regenfall;14;14;0
16/07/2019;00:00;94;29;65;Stellenweiser Regenfall;13;13;0
16/07/2019;01:00;50;15;35;Stellenweiser Regenfall;12;13;0
16/07/2019;02:00;25;16;9;Leichter Nebel;12;12;0
16/07/2019;03:00;14;8;6;Leichter Nebel;11;12;0
16/07/2019;04:00;10;6;4;Leichter Nebel;12;12;0
16/07/2019;05:00;92;64;28;Leichter Nebel;13;13;0
16/07/2019;06:00;283;173;110;Leichter Nebel;14;14;0
16/07/2019;07:00;1397;934;463;Leichter Nebel;15;15;0
16/07/2019;08:00;1302;790;512;Leichter Nebel;17;17;0
16/07/2019;09:00;1305;770;535;Leichter Nebel;19;19;0
16/07/2019;10:00;1005;567;438;Leichter Nebel;21;21;0
16/07/2019;11:00;1199;595;604;Leicht bewölkt;22;23;0
16/07/2019;12:00;1308;531;777;Leicht bewölkt;24;24;0
16/07/2019;13:00;1436;615;821;Leicht bewölkt;24;25;0
16/07/2019;14:00;1220;571;649;Leicht bewölkt;25;25;0
16/07/2019;15:00;1536;726;810;Leicht bewölkt;25;26;0
16/07/2019;16:00;1629;773;856;Leicht bewölkt;24;26;0
16/07/2019;17:00;1815;855;960;Leicht bewölkt;23;25;0
16/07/2019;18:00;1703;779;924;Leicht bewölkt;23;25;0
16/07/2019;19:00;1289;636;653;Leicht bewölkt;21;21;0
16/07/2019;20:00;990;494;496;Leicht bewölkt;20;20;0
16/07/2019;21:00;718;318;400;Leicht bewölkt;19;19;0
16/07/2019;22:00;485;170;315;Leicht bewölkt;18;18;0
16/07/2019;23:00;314;86;228;Leicht bewölkt;16;16;0
17/07/2019;00:00;117;45;72;Leicht bewölkt;15;15;0
17/07/2019;01:00;61;20;41;Leicht bewölkt;14;14;0
17/07/2019;02:00;32;20;12;Leicht bewölkt;13;13;0
17/07/2019;03:00;13;7;6;Leicht bewölkt;13;13;0
17/07/2019;04:00;16;7;9;Leicht bewölkt;13;13;0
17/07/2019;05:00;98;73;25;Leicht bewölkt;14;14;0
17/07/2019;06:00;292;182;110;Leicht bewölkt;15;15;0
17/07/2019;07:00;1398;872;526;Leicht bewölkt;17;17;0
17/07/2019;08:00;1273;788;485;Leicht bewölkt;19;19;0
17/07/2019;09:00;1201;743;458;Leicht bewölkt;21;21;0
17/07/2019;10:00;935;526;409;Leicht bewölkt;22;22;0
17/07/2019;11:00;1088;549;539;Leicht bewölkt;23;24;0
17/07/2019;12:00;1288;593;695;Leicht bewölkt;24;26;0
17/07/2019;13:00;1531;624;907;Leicht bewölkt;25;26;0
17/07/2019;14:00;1238;571;667;Leicht bewölkt;25;26;0
17/07/2019;15:00;1405;682;723;Leicht bewölkt;25;26;0
17/07/2019;16:00;1592;761;831;Leicht bewölkt;24;25;0
17/07/2019;17:00;1815;874;941;Stellenweiser Regenfall;23;24;0
17/07/2019;18:00;1746;955;791;Stellenweiser Regenfall;22;23;0
17/07/2019;19:00;1304;675;629;Stellenweiser Regenfall;21;21;0
17/07/2019;20:00;931;447;484;Stellenweiser Regenfall;19;19;0
17/07/2019;21:00;799;310;489;Stellenweiser Regenfall;18;18;0
17/07/2019;22:00;663;232;431;Stellenweiser Regenfall;17;17;0
17/07/2019;23:00;325;119;206;Leicht bewölkt;16;16;0
18/07/2019;00:00;171;60;111;Leicht bewölkt;14;14;0
18/07/2019;01:00;60;15;45;Leicht bewölkt;14;14;0
18/07/2019;02:00;28;12;16;Stellenweiser Regenfall;13;13;0
18/07/2019;03:00;23;14;9;Stellenweiser Regenfall;13;13;0
18/07/2019;04:00;15;9;6;Stellenweiser Regenfall;13;13;0
18/07/2019;05:00;95;67;28;Stellenweiser Regenfall;14;14;0
18/07/2019;06:00;306;201;105;Stellenweiser Regenfall;15;15;0
18/07/2019;07:00;1310;825;485;Stellenweiser Regenfall;16;16;0
18/07/2019;08:00;1297;779;518;Stellenweiser Regenfall;18;18;0
18/07/2019;09:00;1146;674;472;Stellenweiser Regenfall;20;20;0
18/07/2019;10:00;904;494;410;Stellenweiser Regenfall;21;21;0
18/07/2019;11:00;1020;537;483;Leicht bewölkt;22;24;0
18/07/2019;12:00;1328;540;788;Leicht bewölkt;24;25;0
18/07/2019;13:00;1327;599;728;Leicht bewölkt;24;25;0
18/07/2019;14:00;1239;614;625;Leicht bewölkt;25;26;0
18/07/2019;15:00;1474;724;750;Leicht bewölkt;25;26;0
18/07/2019;16:00;1536;797;739;Leicht bewölkt;24;25;0
18/07/2019;17:00;1744;840;904;Leicht bewölkt;23;24;0
18/07/2019;18:00;1604;751;853;Leicht bewölkt;22;23;0
18/07/2019;19:00;1182;546;636;Leicht bewölkt;21;21;0
18/07/2019;20:00;924;393;531;Leicht bewölkt;19;19;0
18/07/2019;21:00;684;303;381;Leicht bewölkt;18;18;0
18/07/2019;22:00;572;234;338;Leicht bewölkt;17;17;0
18/07/2019;23:00;363;120;243;Leicht bewölkt;16;16;0
19/07/2019;00:00;160;50;110;Leicht bewölkt;15;15;0
19/07/2019;01:00;89;31;58;Leicht bewölkt;14;15;0
19/07/2019;02:00;30;19;11;Stellenweiser Regenfall;14;14;0
19/07/2019;03:00;16;6;10;Stellenweiser Regenfall;13;14;0
19/07/2019;04:00;14;7;7;Stellenweiser Regenfall;14;14;0
19/07/2019;05:00;73;50;23;Leichter Regenschauer;15;15;0
19/07/2019;06:00;277;174;103;Leichter Regenschauer;15;15;0
19/07/2019;07:00;1141;760;381;Leichter Regenschauer;17;17;0
19/07/2019;08:00;1193;733;460;Stellenweiser Regenfall;19;19;0
19/07/2019;09:00;1184;782;402;Stellenweiser Regenfall;20;20;0
19/07/2019;10:00;1101;628;473;Stellenweiser Regenfall;22;22;0
19/07/2019;11:00;1374;667;707;Stellenweiser Regenfall;23;25;0
19/07/2019;12:00;1377;573;804;Stellenweiser Regenfall;25;26;0
19/07/2019;13:00;1540;657;883;Stellenweiser Regenfall;25;26;0
19/07/2019;14:00;1312;614;698;Leicht bewölkt;26;27;0
19/07/2019;15:00;1342;644;698;Leicht bewölkt;26;27;0
19/07/2019;16:00;1311;645;666;Leicht bewölkt;26;27;0
19/07/2019;17:00;1332;639;693;Leicht bewölkt;25;26;0
19/07/2019;18:00;1307;660;647;Leicht bewölkt;24;26;0
19/07/2019;19:00;1098;589;509;Leicht bewölkt;23;25;0
19/07/2019;20:00;883;480;403;Leicht bewölkt;21;21;0
19/07/2019;21:00;685;294;391;Leicht bewölkt;20;20;0
19/07/2019;22:00;560;219;341;Leicht bewölkt;19;19;0
19/07/2019;23:00;439;143;296;Stellenweiser Regenfall;18;18;0
20/07/2019;00:00;346;111;235;Stellenweiser Regenfall;16;16;0
20/07/2019;01:00;153;65;88;Stellenweiser Regenfall;16;16;0
20/07/2019;02:00;92;34;58;Leicht bewölkt;15;16;0
20/07/2019;03:00;49;25;24;Leicht bewölkt;15;16;0
20/07/2019;04:00;33;15;18;Leicht bewölkt;16;17;0
20/07/2019;05:00;54;31;23;Leicht bewölkt;17;18;0
20/07/2019;06:00;102;63;39;Leicht bewölkt;18;19;0
20/07/2019;07:00;162;90;72;Leicht bewölkt;20;20;0
20/07/2019;08:00;469;247;222;Leicht bewölkt;22;23;0
20/07/2019;09:00;786;510;276;Leicht bewölkt;24;25;0
20/07/2019;10:00;1056;628;428;Leicht bewölkt;25;26;0
20/07/2019;11:00;1106;632;474;Leicht bewölkt;26;27;0
20/07/2019;12:00;1203;608;595;Leicht bewölkt;28;28;0
20/07/2019;13:00;1121;497;624;Leicht bewölkt;28;29;0
20/07/2019;14:00;1072;500;572;Leicht bewölkt;29;29;0
20/07/2019;15:00;1079;486;593;Leicht bewölkt;29;30;0
20/07/2019;16:00;1001;489;512;Leicht bewölkt;28;30;0
20/07/2019;17:00;1031;531;500;Leicht bewölkt;28;30;0
20/07/2019;18:00;1179;668;511;Leicht bewölkt;27;30;0
20/07/2019;19:00;962;543;419;Leicht bewölkt;26;29;0
20/07/2019;20:00;732;420;312;Leicht bewölkt;24;28;0
20/07/2019;21:00;619;281;338;Leicht bewölkt;23;26;0
20/07/2019;22:00;461;191;270;Leicht bewölkt;22;22;0
20/07/2019;23:00;451;136;315;Leicht bewölkt;20;20;0
21/07/2019;00:00;334;90;244;Leicht bewölkt;19;19;0
21/07/2019;01:00;155;47;108;Leicht bewölkt;18;18;0
21/07/2019;02:00;99;29;70;Stellenweiser Regenfall;18;18;0
21/07/2019;03:00;69;17;52;Stellenweiser Regenfall;17;17;0
21/07/2019;04:00;35;21;14;Stellenweiser Regenfall;17;17;0
21/07/2019;05:00;22;8;14;Mäßiger bis starker Regenschauer;18;18;1
21/07/2019;06:00;37;21;16;Mäßiger bis starker Regenschauer;18;18;1
21/07/2019;07:00;61;36;25;Mäßiger bis starker Regenschauer;19;19;0
21/07/2019;08:00;140;63;77;Teilweise mäßiger Regenfall;20;20;0
21/07/2019;09:00;352;224;128;Teilweise mäßiger Regenfall;21;21;0
21/07/2019;10:00;434;254;180;Teilweise mäßiger Regenfall;22;24;0
21/07/2019;11:00;601;304;297;Leichter Regenschauer;23;24;0
21/07/2019;12:00;654;321;333;Leichter Regenschauer;23;25;0
21/07/2019;13:00;738;332;406;Leichter Regenschauer;24;26;0
21/07/2019;14:00;848;411;437;Stellenweiser Regenfall;25;26;0
21/07/2019;15:00;871;435;436;Stellenweiser Regenfall;25;27;0
21/07/2019;16:00;773;352;421;Stellenweiser Regenfall;25;26;0
21/07/2019;17:00;919;490;429;Stellenweiser Regenfall;24;26;0
21/07/2019;18:00;946;516;430;Stellenweiser Regenfall;23;25;0
21/07/2019;19:00;800;416;384;Stellenweiser Regenfall;22;22;0
21/07/2019;20:00;602;283;319;Stellenweiser Regenfall;20;20;0
21/07/2019;21:00;539;200;339;Stellenweiser Regenfall;19;19;0
21/07/2019;22:00;334;104;230;Stellenweiser Regenfall;18;18;0
21/07/2019;23:00;180;70;110;Stellenweiser Regenfall;17;17;0
22/07/2019;00:00;118;75;43;Stellenweiser Regenfall;16;16;0
22/07/2019;01:00;30;13;17;Stellenweiser Regenfall;16;16;0
22/07/2019;02:00;14;5;9;Stellenweiser Regenfall;16;16;0
22/07/2019;03:00;6;2;4;Stellenweiser Regenfall;16;16;0
22/07/2019;04:00;10;9;1;Stellenweiser Regenfall;16;16;0
22/07/2019;05:00;95;64;31;Leicht bewölkt;17;17;0
22/07/2019;06:00;282;194;88;Leicht bewölkt;18;18;0
22/07/2019;07:00;1216;758;458;Leicht bewölkt;20;20;0
22/07/2019;08:00;1359;881;478;Leicht bewölkt;22;22;0
22/07/2019;09:00;1032;636;396;Leicht bewölkt;23;24;0
22/07/2019;10:00;1097;564;533;Leicht bewölkt;25;26;0
22/07/2019;11:00;1166;577;589;Leicht bewölkt;26;28;0
22/07/2019;12:00;1288;528;760;Leicht bewölkt;28;29;0
22/07/2019;13:00;1194;515;679;Leicht bewölkt;28;30;0
22/07/2019;14:00;1175;582;593;Leicht bewölkt;29;30;0
22/07/2019;15:00;1307;647;660;Leicht bewölkt;29;30;0
22/07/2019;16:00;1560;742;818;Leicht bewölkt;28;29;0
22/07/2019;17:00;1643;734;909;Leicht bewölkt;26;28;0
22/07/2019;18:00;1485;679;806;Leicht bewölkt;25;27;0
22/07/2019;19:00;1228;581;647;Leicht bewölkt;24;25;0
22/07/2019;20:00;883;439;444;Leicht bewölkt;22;23;0
22/07/2019;21:00;668;239;429;Leicht bewölkt;21;21;0
22/07/2019;22:00;466;187;279;Leicht bewölkt;20;20;0
22/07/2019;23:00;239;74;165;Leicht bewölkt;19;19;0
23/07/2019;00:00;120;44;76;Leicht bewölkt;18;18;0
23/07/2019;01:00;62;27;35;Leicht bewölkt;18;18;0
23/07/2019;02:00;18;8;10;Leicht bewölkt;18;18;0
23/07/2019;03:00;17;8;9;Leicht bewölkt;17;17;0
23/07/2019;04:00;17;12;5;Leicht bewölkt;18;18;0
23/07/2019;05:00;92;63;29;Leicht bewölkt;19;19;0
23/07/2019;06:00;302;187;115;Leicht bewölkt;20;20;0
23/07/2019;07:00;1219;821;398;Leicht bewölkt;22;22;0
23/07/2019;08:00;1565;927;638;Leicht bewölkt;23;25;0
23/07/2019;09:00;1121;665;456;Leicht bewölkt;25;27;0
23/07/2019;10:00;1124;583;541;Leicht bewölkt;26;28;0
23/07/2019;11:00;1071;544;527;Leicht bewölkt;27;29;0
23/07/2019;12:00;1339;532;807;Leicht bewölkt;28;30;0
23/07/2019;13:00;1382;605;777;Leicht bewölkt;28;30;0
23/07/2019;14:00;1268;576;692;Leicht bewölkt;29;30;0
23/07/2019;15:00;1299;580;719;Leicht bewölkt;29;31;0
23/07/2019;16:00;1439;677;762;Leicht bewölkt;28;30;0
23/07/2019;17:00;1638;825;813;Leicht bewölkt;27;29;0
23/07/2019;18:00;1685;923;762;Leicht bewölkt;26;28;0
23/07/2019;19:00;1372;721;651;Leicht bewölkt;24;26;0
23/07/2019;20:00;914;407;507;Leicht bewölkt;23;24;0
23/07/2019;21:00;806;329;477;Leicht bewölkt;22;22;0
23/07/2019;22:00;593;165;428;Leicht bewölkt;21;21;0
23/07/2019;23:00;325;89;236;Leicht bewölkt;20;20;0
24/07/2019;00:00;162;57;105;Leicht bewölkt;19;19;0
24/07/2019;01:00;62;25;37;Leicht bewölkt;19;19;0
24/07/2019;02:00;41;25;16;Leicht bewölkt;19;19;0
24/07/2019;03:00;18;9;9;Leicht bewölkt;18;18;0
24/07/2019;04:00;18;11;7;Leicht bewölkt;19;19;0
24/07/2019;05:00;95;60;35;Leicht bewölkt;20;20;0
24/07/2019;06:00;318;206;112;Leicht bewölkt;21;21;0
24/07/2019;07:00;1242;781;461;Leicht bewölkt;23;24;0
24/07/2019;08:00;1499;883;616;Leicht bewölkt;25;27;0
24/07/2019;09:00;1048;608;440;Leicht bewölkt;27;29;0
24/07/2019;10:00;1028;572;456;Leicht bewölkt;28;30;0
24/07/2019;11:00;1087;571;516;Leicht bewölkt;30;32;0
24/07/2019;12:00;1339;546;793;Leicht bewölkt;31;34;0
24/07/2019;13:00;1341;593;748;Leicht bewölkt;32;35;0
24/07/2019;14:00;1149;534;615;Leicht bewölkt;33;35;0
24/07/2019;15:00;1160;573;587;Leicht bewölkt;33;36;0
24/07/2019;16:00;1350;605;745;Leicht bewölkt;33;36;0
24/07/2019;17:00;1443;714;729;Leicht bewölkt;33;36;0
24/07/2019;18:00;1449;704;745;Leicht bewölkt;32;35;0
24/07/2019;19:00;1197;623;574;Leicht bewölkt;31;34;0
24/07/2019;20:00;972;480;492;Leicht bewölkt;30;33;0
24/07/2019;21:00;724;319;405;Leicht bewölkt;29;33;0
24/07/2019;22:00;517;215;302;Leicht bewölkt;27;30;0
24/07/2019;23:00;385;110;275;Leicht bewölkt;25;27;0
25/07/2019;00:00;199;56;143;Leicht bewölkt;23;24;0
25/07/2019;01:00;87;25;62;Leicht bewölkt;22;22;0
25/07/2019;02:00;40;16;24;Leicht bewölkt;21;21;0
25/07/2019;03:00;16;6;10;Leicht bewölkt;20;20;0
25/07/2019;04:00;37;23;14;Leicht bewölkt;20;20;0
25/07/2019;05:00;96;67;29;Leicht bewölkt;21;21;0
25/07/2019;06:00;275;173;102;Leicht bewölkt;22;22;0
25/07/2019;07:00;1106;699;407;Leicht bewölkt;23;25;0
25/07/2019;08:00;1470;854;616;Leicht bewölkt;25;27;0
25/07/2019;09:00;1026;601;425;Leicht bewölkt;27;29;0
25/07/2019;10:00;1026;546;480;Leicht bewölkt;28;30;0
25/07/2019;11:00;1000;481;519;Leicht bewölkt;29;31;0
25/07/2019;12:00;1289;511;778;Leicht bewölkt;31;33;0
25/07/2019;13:00;847;434;413;Leicht bewölkt;31;33;0
25/07/2019;14:00;0;0;0;Leicht bewölkt;31;34;0
25/07/2019;15:00;0;0;0;Leicht bewölkt;31;34;0
25/07/2019;16:00;0;0;0;Leicht bewölkt;31;34;0
25/07/2019;17:00;0;0;0;Leicht bewölkt;30;33;0
25/07/2019;18:00;0;0;0;Leicht bewölkt;29;32;0
25/07/2019;19:00;0;0;0;Leicht bewölkt;28;31;0
25/07/2019;20:00;0;0;0;Leicht bewölkt;27;30;0
25/07/2019;21:00;0;0;0;Leicht bewölkt;26;28;0
25/07/2019;22:00;0;0;0;Leicht bewölkt;24;26;0
25/07/2019;23:00;0;0;0;Leicht bewölkt;23;24;0
26/07/2019;00:00;0;0;0;Leicht bewölkt;21;21;0
26/07/2019;01:00;0;0;0;Leicht bewölkt;20;20;0
26/07/2019;02:00;0;0;0;Stellenweiser Regenfall;20;20;0
26/07/2019;03:00;0;0;0;Stellenweiser Regenfall;19;19;0
26/07/2019;04:00;0;0;0;Stellenweiser Regenfall;19;19;0
26/07/2019;05:00;0;0;0;Teilweise mäßiger Regenfall;20;20;0
26/07/2019;06:00;0;0;0;Teilweise mäßiger Regenfall;21;21;0
26/07/2019;07:00;0;0;0;Teilweise mäßiger Regenfall;22;24;0
26/07/2019;08:00;0;0;0;Stellenweiser Regenfall;23;26;0
26/07/2019;09:00;0;0;0;Stellenweiser Regenfall;25;27;0
26/07/2019;10:00;0;0;0;Stellenweiser Regenfall;26;28;0
26/07/2019;11:00;0;0;0;Nieselregen mit Gewitter;27;29;0
26/07/2019;12:00;0;0;0;Nieselregen mit Gewitter;28;30;0
26/07/2019;13:00;0;0;0;Nieselregen mit Gewitter;28;30;0
26/07/2019;14:00;0;0;0;Nieselregen mit Gewitter;28;30;0
26/07/2019;15:00;0;0;0;Nieselregen mit Gewitter;27;29;0
26/07/2019;16:00;0;0;0;Nieselregen mit Gewitter;26;28;0
26/07/2019;17:00;0;0;0;Leichter Regenschauer;25;27;0
26/07/2019;18:00;0;0;0;Leichter Regenschauer;24;26;0
26/07/2019;19:00;0;0;0;Leichter Regenschauer;22;24;0
26/07/2019;20:00;0;0;0;Leicht bewölkt;21;21;0
26/07/2019;21:00;0;0;0;Leicht bewölkt;20;20;0
26/07/2019;22:00;0;0;0;Leicht bewölkt;19;19;0
26/07/2019;23:00;0;0;0;Leicht bewölkt;18;18;0
27/07/2019;00:00;0;0;0;Leicht bewölkt;17;17;0
27/07/2019;01:00;0;0;0;Leicht bewölkt;17;17;0
